val_idx,subset,pred_stage5,pred_stage6
6389,Swa_Ken,Hatari ya kuambukizwa Ukimwi au magonjwa mengine ya zinaa (STIs) kwa njia ya ngono ya mdomo kwa ujum,Kushiriki ngono ya mdomo kuna uwezekano mdogo wa kuambukizwa Ukimwi ikilinganishwa na aina nyingine 
6390,Swa_Ken,Hatua ya 3: Ugonjwa wa Upungufu wa Kinga Mwilini (UKIMWI)Hatua kali zaidi ya maambukizi ya Virusi Vy,virusi vya ukimwi/UKIMWI unadhibitiwa kupitia mchanganyiko wa mikakati na afua zinazolenga kuzuia ma
6397,Swa_Ken,Maambukizi ya zinaa (STIs) si ya kurithi kwa njia sawa na kwamba baadhi ya hali au sifa za kijeni hu,"Ndiyo, magonjwa mengi ya zinaa (STIs), mbali na Ukimwi, yana tiba au yanaweza kutibiwa ipasavyo kwa "
6401,Swa_Ken,Utafutaji wa tiba ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) umekuwa ukiendelea,"Ndiyo, inashauriwa kupima virusi vya ukimwi ukiwa mjamzito, hata kama ulipima virusi vya ukimwi kabl"
6402,Swa_Ken,Ukimwi na magonjwa ya zinaa (STIs) yanaweza kudhibitiwa na kudhibitiwa kupitia mchanganyiko wa mikak,"Ndiyo, kuna dawa na mikakati ya kuzuia ambayo inaweza kusaidia kupunguza hatari ya kupata magonjwa y"
6404,Swa_Ken,"Hatujui ikiwa watu walio na virusi vya ukimwi wana uwezekano mkubwa wa kupata virusi vya Korona, kwa",Tiba ya kurefusha maisha (ART) ni tiba ya maisha yote ya virusi vya ukimwi (Virusi vya Upungufu wa K
6405,Swa_Ken,"Ndiyo, magonjwa ya zinaa (STIs) yanaweza kuambukizwa kupitia ngono kati ya watu wa jinsia moja, waki","Ndiyo, kushiriki kwa vinyago vya ngono kunaweza kusababisha kuenea kwa magonjwa ya zinaa (STIs) mion"
6409,Swa_Ken,"Ndiyo, inashauriwa kupima virusi vya ukimwi ukiwa mjamzito, hata kama ulipima virusi vya ukimwi kabl","Ndio, ili ujue kama una virusi vya ukimwi kabla ya kujamiiana bila kinga na mwenzi wako ili upate mi"
6411,Swa_Ken,Ni muhimu kuelewa kwamba hakuna njia ya kubainisha hali yako ya Ukimwi bila kupima Ukimwi. Ukimwi ni,Malengo ya kibinafsi na maadili yana jukumu kubwa katika kufanya uamuzi wa kupima Ukimwi au la. Kwa 
6412,Swa_Ken,Muda wa maisha wa mtu ambaye ameambukizwa virusi vya ukimwi unaweza kutofautiana kwa kiasi kikubwa k,Ikiwa unashuku kuwa umeambukizwa virusi vya ukimwi au umejihusisha na tabia ambazo zinaweza kukuweka
6413,Swa_Ken,"Hapana. Hali yako ya virusi vya ukimwi ni taarifa za kibinafsi, na hulazimiki kumwambia mtu yeyote.",Baadhi ya watu wanapendelea kushiriki hali zao na mtu wakati wengine hawashiriki. Kushiriki na mtu k
6415,Swa_Ken,"Ndiyo, inawezekana kwa mtu asiye na Ukimwi kupata mtoto na mwenzi aliye na Ukimwi bila kupata Ukimwi","Kushiriki katika ngono na mtu anayeishi na Ukimwi/UKIMWI kuna hatari ya kuambukizwa Ukimwi, lakini h"
6416,Swa_Ken,"Ikiwa kondomu itapasuka wakati wa kujamiiana, kuna uwezekano wa hatari ya kuambukizwa Ukimwi ikiwa m","Utumiaji wa kondomu (ambazo mara nyingi hujulikana kama ""CD"" au ""kondomu"") wakati wa shughuli za ngo"
6419,Swa_Ken,Pre-Exposure Prophylaxis (PrEP) ni mkakati wa dawa za kuzuia zinazotumiwa kupunguza hatari ya maambu,"Ikitumiwa kwa usahihi, PrEP ni nzuri sana na itapunguza hatari ya wewe kupata virusi vya ukimwi kwa "
6420,Swa_Ken,HAPANA. Watu wanaotumia dawa za ART kama walivyoelekezwa watapata kiwango cha virusi cha chini sana ,"Ndiyo, hujapona. Kiwango cha virusi kisichoweza kutambulika kinamaanisha kuwa virusi ni vya chini sa"
6421,Swa_Ken,Pre-exposure prophylaxis (PrEP) ni dawa inayotumiwa na watu wasio na Ukimwi ili kupunguza hatari yao,"Inapochukuliwa kama ilivyoagizwa na kutumiwa ipasavyo, PrEP (Pre-Exposure Prophylaxis) ina ufanisi m"
6423,Swa_Ken,Ukimwi/UKIMWI inachukuliwa kuwa hali ya kudumu na inayoweza kuhatarisha maisha kwa sababu inadhoofis,Kuchukua dawa za virusi vya ukimwi ni njia bora ya kuzuia kupata OI. Dawa ya virusi vya ukimwi inawe
6425,Swa_Ken,HAPANA. Imani huwasaidia watu wengi wenye virusi vya ukimwi kukabiliana na matatizo yanayoletwa na u,Utambuzi wa virusi vya ukimwi/UKIMWI unaweza kuwa na athari kubwa ya kihisia kwa watu binafsi na una
6427,Swa_Ken,Kujiepusha na shughuli zinazoweza kusababisha maambukizi ya virusi vya ukimwi ni mojawapo ya njia bo,Kuzuia maambukizi ya Ukimwi/UKIMWI kunahusisha mchanganyiko wa mikakati zaidi ya matumizi ya kondomu
6432,Swa_Ken,"Hapana, ngono sio njia pekee ya kuambukizwa Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu). Ukimw",Inawezekana kupata Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) kwa kuambukizwa mara moja na vi
6433,Swa_Ken,Matarajio ya maisha ya mtu anayeishi na Ukimwi ambaye anatumia tiba ya kurefusha maisha (ART) yameon,Watu wengi wanaoishi na Ukimwi wanaweza kutarajia kuishi kwa muda mrefu kama wenzao ambao hawana Uki
6434,Swa_Ken,"Kushiriki tendo la ndoa na msichana mdogo au mtu mwingine yeyote, bila kujali umri, bila kutumia kin",Hapana. Virusi vya UKIMWI haviwezi kuambukizwa kwa kugawana nguo za mtu mwenye chanya kwa sababu vir
6435,Swa_Ken,"Tukio la erections(kustedi) kwa wanaume ni jambo la kawaida, na wakati mwingine hutokea bila udhibit","Si vibaya kuchumbiana au kuwa na uhusiano na mtu ambaye anaishi na magonjwa ya zinaa (STI), ikiwa ni"
6436,Swa_Ken,Kujiepusha na shughuli zinazoweza kusababisha maambukizi ya virusi vya ukimwi ni mojawapo ya njia bo,Hatua za kuzuia Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) zinalenga kupunguza hatari ya maam
6439,Swa_Ken,Kondomu zilizoharibika zinaweza kuongeza hatari ya maambukizi ya virusi vya ukimwi na magonjwa mengi,Kondomu ni nzuri sana katika kupunguza hatari ya maambukizi ya Ukimwi inapotumiwa kwa usahihi na kwa
6443,Swa_Ken,Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) vinaweza kuathiri umri wa kuishi wa mtu ikiwa havitati,Muda wa maisha wa mtu ambaye ameambukizwa virusi vya ukimwi unaweza kutofautiana kwa kiasi kikubwa k
6444,Swa_Ken,Dawa halisi zitatofautiana kulingana na miongozo katika nchi yako. Baadhi ya aina za matibabu ya vir,"Ndiyo. Baada ya kuzaliwa, watoto wote waliozaliwa na mama walio na virusi vya ukimwi watahitaji kutu"
6447,Swa_Ken,Vizuizi vya ushauri nasaha na upimaji wa Virusi Vya Ukimwi vinaweza kujumuisha:• sijisikii kuwa na u,Utafutaji wa tiba ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) umekuwa ukiendelea
6449,Swa_Ken,"KondomuMtu yeyote anaweza kutumia kondomu, iwe una virusi vya ukimwi au huna. Na zinafaa sana! Ndio ",Kwa kawaida hupendekezwa kuwa wanawake walio na virusi vya ukimwi wajifungue kwa njia ya kawaida (ku
6450,Swa_Ken,Ikiwa unajali kuhusu faragha na unapendelea kupima Ukimwi katika kituo tofauti ambapo kuna uwezekano,Ni muhimu kuepuka kutoa taarifa nyingi kuhusu watu wanaoishi na virusi vya ukimwi/UKIMWI kulingana n
6454,Swa_Ken,"Hapana, kuwa na Ukimwi haimaanishi kuwa ndio mwisho wa maisha yako. Ukimwi (Virusi vya Upungufu wa K",Matarajio ya maisha ya mtu anayeishi na Ukimwi/UKIMWI yanaweza kutofautiana kulingana na mambo mbali
6455,Swa_Ken,Utafutaji wa tiba ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) umekuwa ukiendelea,virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) ni changamoto kuponya kwa sababu kadha
6456,Swa_Ken,Muda wa maisha wa mtu ambaye ameambukizwa virusi vya ukimwi unaweza kutofautiana kwa kiasi kikubwa k,"Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni virusi ambavyo huathiri kimsingi mfumo wa kinga, na"
6457,Swa_Ken,Uwezekano wa kupata virusi vya ukimwi/UKIMWI kupitia busu la kina ni mdogo sana. Kubadilishana kwa m,Ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) huambukizwa kupitia viowevu maalum vya mwili amba
6458,Swa_Ken,"Mapema kipimo wakati wa ujauzito, bora zaidi. kipimo mara kwa mara ni wewe au mpenzi wako ni mjamzit","Hapana, kuwa mwembamba au kuwa na aina fulani ya mwili hakuna uhusiano wa moja kwa moja na hali ya v"
6462,Swa_Ken,Maambukizi ya Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) hayana sifa maalum za nje ambazo zin,Haiwezekani kuamua kama mtu ameambukizwa Ukimwi kulingana na sura yake tu au kwa kutazama macho yake
6464,Swa_Ken,"Ili kupata maelezo sahihi kuhusu virusi vya ukimwi/UKIMWI nchini Kenya, unaweza kurejelea vyanzo vin","Uamuzi wa kutumia upangaji uzazi, unaojulikana pia kama kuzuia mimba, ni wa kibinafsi sana na unapas"
6465,Swa_Ken,Kuna njia moja tu ya kujua kama una Virusi Vya Ukimwi au la. Hii ni kupitia kipimo maalum cha damu a,Njia pekee ya kujua kama una Virusi Vya Ukimwi ni kupima. Kujua hali yako ya Virusi Vya Ukimwi hukus
6466,Swa_Ken,Kiwango cha hofu na wasiwasi kinachohusiana na Ukimwi na  virusi vya korona kinaweza kutofautiana kw,"Hatujui ikiwa watu walio na virusi vya ukimwi wana uwezekano mkubwa wa kupata virusi vya Korona, kwa"
6467,Swa_Ken,Virusi Vya Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) ni virusi vinavyoshambulia mfumo wa kin,"Ndiyo, Ukimwi/UKIMWI (Virusi vya Upungufu wa Kinga Mwilini/Acquired Immunodeficiency Syndrome) inawe"
6476,Swa_Ken,"Kumsaidia rafiki au jamaa aliye na Ukimwi kunahitaji huruma, uelewa, na mtazamo usio wa kuhukumu. Ha",Malengo ya kibinafsi na maadili yana jukumu kubwa katika kufanya uamuzi wa kupima Ukimwi au la. Kwa 
6477,Swa_Ken,Kuamua kama mtu ana virusi vya ukimwi bila yeye kufichua hali yake au bila yeye kupima virusi vya uk,"Baadhi ya watu hupata matokeo mabaya, kama vile hali yao kuenea kote kwa watu ambao hawapaswi kujua "
6482,Swa_Ken,UKIMWI unasimama kwa ugonjwa wa upungufu wa kinga mwilini na ni hatua ya mwisho na kali zaidi ya maa,Ina maana kwamba matibabu ni kudhibiti virusi vya ukimwi katika mwili wako. Hii italinda mfumo wako 
6486,Swa_Ken,"""Mwanamke anayeishi na virusi vya ukimwi anaweza kumwambukiza mtoto wake virusi wakati wa ujauzito, ","Ndiyo, mwanamke mwenye virusi vya ukimwi/UKIMWI anaweza kuzaa mtoto kama mwanamke mwingine yeyote. H"
6492,Swa_Ken,Hii inarejelea wakati kutoka kwa mfiduo wa virusi hadi wakati kipimo kinaweza kugundua virusi kwenye,Inachukua muda kidogo kwa kipimo kuonyesha maambukizi ya virusi vya ukimwi. Awamu hii inaitwa hatua 
6493,Swa_Ken,Hatua za kuzuia jamii zinaonyesha ufanisi wa ajabu katika kuzuia maambukizi mapya ya Ukimwi. Mbinu k,"Ndiyo, dawa za kurefusha maisha zinatumika kudhibiti na kutibu Ukimwi. Zinasaidia kudhibiti uzazi wa"
6495,Swa_Ken,Kumsaidia rafiki ambaye ana Ukimwi/UKIMWI kunaweza kuleta mabadiliko makubwa katika ustawi wao na ub,Kusaidia mtu aliye na Ukimwi ambaye anakabiliwa na ubaguzi katika jamii ni muhimu ili kumsaidia kuka
6498,Swa_Ken,Kinga ya Baada ya Kufichua (PEP) ni matibabu ya muda ambayo hutumiwa kupunguza hatari ya kuambukizwa,Muda wa Post-Exposure Prophylaxis (PEP) kwa Ukimwi kwa kawaida huhusisha kutumia dawa za kurefusha m
6502,Swa_Ken,Matumizi ya mara kwa mara na sahihi ya kondomu ni mojawapo ya mbinu bora zaidi za kupunguza hatari y,"Kwa kuwa Virusi Vya Ukimwi hupitishwa kupitia damu, shahawa, ute wa uke au maziwa ya mama, kukumbati"
6503,Swa_Ken,"""Maambukizi ya virusi vya ukimwi (Virusi vya UKIMWI) mara nyingi huendelea kwa hatua, na dalili zina",Tiba ya kurefusha maisha ina uwezo wa kutibu virusi vya ukimwi hadi pale ambapo haionekani katika da
6505,Swa_Ken,"Ndiyo, mwanamke mwenye virusi vya ukimwi/UKIMWI anaweza kuzaa mtoto kama mwanamke mwingine yeyote. H",virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) huambukizwa kupitia viowevu fulani vya
6506,Swa_Ken,virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) na UKIMWI (Acquired Immunodeficiency Syndro,"virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) huathiri kimsingi mfumo wa kinga, hasw"
6507,Swa_Ken,"Ndiyo, tiba ya kurefusha maisha (ART) inapunguza kiwango cha kuzidisha virusi vya ukimwi (kujirudia)",Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) vinaweza kuathiri umri wa kuishi wa mtu ikiwa havitati
6508,Swa_Ken,"Hatujui ikiwa watu walio na virusi vya ukimwi wana uwezekano mkubwa wa kupata virusi vya Korona, kwa",Uwezekano wa kupata virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) huongezeka kwa ida
6510,Swa_Ken,Uwezekano kwamba ndugu wa baba mwenye Ukimwi na mama asiye na Ukimwi pia watakuwa na Ukimwi unategem,Nasikitika sana kusikia kuhusu hali ngumu anayokumbana nayo kijana huyu. Ni muhimu kumpa usaidizi na
6511,Swa_Ken,Matumizi ya mara kwa mara na sahihi ya kondomu ni mojawapo ya mbinu bora zaidi za kupunguza hatari y,Kuna dawa unayoweza kutumia ili kuzuia kupata ukimwi baada ya kuambukizwa hivi majuzi. Zungumza na m
6513,Swa_Ken,"Sio magonjwa yote ya zinaa (STIs) yanatibika, lakini mengi yanaweza kutibiwa vyema kwa matibabu na d","Ndiyo, magonjwa mengi ya zinaa (STIs), mbali na Ukimwi, yana tiba au yanaweza kutibiwa ipasavyo kwa "
6515,Swa_Ken,"Ikiwa nyote wawili mna virusi, ni muhimu bado kutumia kondomu wakati wa ngono. Hii ni kwa sababu una",Kutumia kondomu iliyoisha muda wake haipendekezwi na kwa ujumla inachukuliwa kuwa si salama. Kondomu
6516,Swa_Ken,Inachukua muda kidogo kwa kipimo kuonyesha maambukizi ya virusi vya ukimwi. Awamu hii inaitwa hatua ,Hii inarejelea wakati kutoka kwa mfiduo wa virusi hadi wakati kipimo kinaweza kugundua virusi kwenye
6518,Swa_Ken,Uwezekano wa mtu kuambukizwa Ukimwi wakati wa kujamiiana mara moja unaweza kutofautiana kulingana na,"Ndani yenyewe, saratani sio ugonjwa wa zinaa. Hata hivyo kuna baadhi ya magonjwa ya zinaa ambayo huo"
6519,Swa_Ken,Ni muhimu kupima virusi vya ukimwi mwanzoni mwa uhusiano kwa sababu kwa njia hiyo utajua hali yako n,"Hiyo inategemea ulipo. Katika baadhi ya maeneo, unahitaji ruhusa kwa wazazi wako’ kabla ya kupata mt"
6522,Swa_Ken,"Ndiyo, inawezekana kwa mtu kupata Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) mara ya kwanza anapo","Ndiyo, inawezekana kufurahia maisha ya ngono yenye kuridhisha na ya kuridhisha ukiwa na Ukimwi. Kuwa"
6524,Swa_Ken,Mtazamo kwamba ngono inakuwa kipengele maarufu zaidi cha mitindo ya maisha ya kisasa inaweza kuhusis,"Tatu, zinazohusisha shughuli za ngono au uhusiano na watu watatu, si jambo geni na zimekuwepo katika"
6528,Swa_Ken,"Upimaji wa Ukimwi kwa kawaida hufanywa kwa kutumia sampuli ya damu, lakini pia kuna njia nyingine za",Unapaswa kusoma maagizo kila wakati kabla ya kufanya kipimo. Fuata maagizo ya mtengenezaji wakati wa
6529,Swa_Ken,Hii inarejelea wakati kutoka kwa mfiduo wa virusi hadi wakati kipimo kinaweza kugundua virusi kwenye,"Muda unaochukua kwa virusi, kama vile Ukimwi (Virusi vya Upungufu wa Kinga Mwilini), kuenea ndani ya"
6533,Swa_Ken,Kinga ya baada ya Mfiduo (PEP) kwa Ukimwi kwa kawaida hupendekezwa kwa watu ambao wamekuwa na uwezek,PEP ni mchanganyiko wa vidonge vinavyopaswa kunywewa kila siku kwa muda wa wiki nne na kwa wakati mm
6537,Swa_Ken,Kujua kama una virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) kabla ya wengine kujua kunaw,Kukabiliana na watu baada ya kugunduliwa kuwa na virusi vya ukimwi kunaweza kuwa uzoefu wa changamot
6542,Swa_Ken,Kushughulikia hali ambapo mwenzi wako hataki kupima Ukimwi au maambukizi yoyote ya zinaa (STI) inawe,"Kwa bahati mbaya, hapana. Hakuna tiba iliyogunduliwa kwa Ukimwi bado. Ukimwi ni virusi vinavyoshambu"
6545,Swa_Ken,Virusi Vya Ukimwi ni virusi vinavyohusika na UKIMWI. Watu huwa katika hofu ya kifo kila mara kwa sab,Kugundulika kuwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) ni hali mbaya ya kiafya
6546,Swa_Ken,"Kwa kuwa Ukimwi hupitishwa kupitia damu, shahawa, ute wa uke au maziwa ya mama, kumkumbatia au kumbu",Kushiriki ngono ya mdomo kuna uwezekano mdogo wa kuambukizwa Ukimwi ikilinganishwa na aina nyingine 
6548,Swa_Ken,"Hapana, huwezi kupata virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) kwa kushiriki vyombo,","Mimi si mtaalamu wa sheria au matibabu, lakini ninaweza kutoa maelezo ya jumla kuhusu hatua unazowez"
6556,Swa_Ken,"Ndiyo, inawezekana kwa wanandoa kupata watoto wakati mwenzi mmoja ana Ukimwi (anayeishi na Ukimwi). ","Kushiriki katika ngono na mtu anayeishi na Ukimwi/UKIMWI kuna hatari ya kuambukizwa Ukimwi, lakini h"
6558,Swa_Ken,"Ndiyo, kuna dawa na mikakati ya kuzuia ambayo inaweza kusaidia kupunguza hatari ya kupata magonjwa y",Hakuna tiba ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) au magonjwa mengi ya zinaa (
6559,Swa_Ken,"Kunusurika na kudhibiti Ukimwi/UKIMWI kunawezekana kabisa kwa utunzaji sahihi wa matibabu, matibabu ",Kukomesha virusi vya ukimwi/UKIMWI (Virusi vya Upungufu wa Kinga Mwilini/Ugonjwa wa Upungufu wa King
6562,Swa_Ken,virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) na UKIMWI (Upungufu wa Kinga Mwilini) vinaw,"Ikiwa matokeo ya kipimo ni hasi, unaweza kupata taarifa kuhusu jinsi ya kukaa hivyo na ikiwa wewe ni"
6564,Swa_Ken,Kusaidia mtu aliye na Ukimwi ambaye anakabiliwa na ubaguzi katika jamii ni muhimu ili kumsaidia kuka,"Kuishi na virusi vya ukimwi kunaweza kuwa uzoefu wa changamoto na wa kibinafsi, na uamuzi wa kufichu"
6565,Swa_Ken,"Yeyote ambaye ameambukizwa virusi vya ukimwi ama kwa kujamiiana bila kinga, kutumia sindano au kuath",PrEP inaweza kuchukuliwa na mtu yeyote hasi lakini inapendekezwa kwa watu walio katika hatari ikiwa 
6569,Swa_Ken,Ni kweli kwamba watu wengi wanaoishi na virusi vya ukimwi wanaweza kuishi maisha marefu na yenye afy,Matarajio ya maisha ya mtu anayeishi na Ukimwi/UKIMWI yanaweza kutofautiana kulingana na mambo mbali
6571,Swa_Ken,virusi vya ukimwi katika damu ya mama inaweza kupita katika mwili wa mtoto wake wakati yeye ni mjamz,"Ukimwi vinaweza kuambukizwa kutoka kwa mama kwenda kwa mtoto wake wakati wa kuzaa, mchakato unaojuli"
6572,Swa_Ken,Matibabu ya kurefusha maisha pia hurejelewa kama tiba ya kupunguza makali ya virusi vya ukimwi. Inah,kipimo wa virusi vya ukimwi angalau mara moja kila mwaka ikiwa unafanya ngono. Hata kama unatumia ul
6573,Swa_Ken,Kujidhibiti usiingie katika uhusiano wa kimapenzi inaweza kuwa chaguo la kibinafsi na inaweza kutege,Maambukizi ya Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) hayana sifa maalum za nje ambazo zin
6574,Swa_Ken,"virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) hutambuliwa kama ugonjwa muhimu na, ma",Tiba ya kurefusha maisha ina uwezo wa kutibu virusi vya ukimwi hadi pale ambapo haionekani katika da
6576,Swa_Ken,"Hapana, haifai kufanya ngono bila kinga ukiwa kwenye Kinga ya Baada ya Kufichua (PEP). PEP ni tiba y",Ikiwa umefanya ngono bila kinga na mwenzi wako na unashuku kuwa anaweza kuwa na Ukimwi au ana maambu
6579,Swa_Ken,Hatua za kuzuia Ukimwi (Virusi vya Upungufu wa Kinga ya Binadamu) zinalenga kupunguza hatari ya maam,"Baada ya takriban miongo miwili ya utafiti kuhusu afua za kuzuia maambukizi ya Ukimwi, kuna data nyi"
6580,Swa_Ken,Kuchukua dawa za virusi vya ukimwi ni njia bora ya kuzuia kupata OI. Dawa ya virusi vya ukimwi inawe,"Kutoa msaada wa chakula, ikiwa ni pamoja na unga kwa ajili ya uji, kwa watu wanaoishi na Ukimwi/UKIM"
6581,Swa_Ken,Matokeo ya kipimo tendaji inamaanisha kuwa kipimo hakikuwa wazi ikiwa una virusi au la. Utahitaji ku,"Hapana, kuwa na Ukimwi haimaanishi kuwa ndio mwisho wa maisha yako. Ukimwi (Virusi vya Upungufu wa K"
6585,Swa_Ken,Kumsaidia rafiki ambaye ana Ukimwi/UKIMWI kunaweza kuleta mabadiliko makubwa katika ustawi wao na ub,Kusaidia mtu aliye na Ukimwi ambaye anakabiliwa na ubaguzi katika jamii ni muhimu ili kumsaidia kuka
6587,Swa_Ken,"Kabla ya dawa za Virusi Vya Ukimwi kupatikana, Wanasayansi walikuwa wakifikiri kwamba karibu nusu ya",PrEP (Pre-Exposure Prophylaxis) kwa kawaida huchukuliwa na watu ambao hawana Ukimwi lakini walio kat
6588,Swa_Ken,"Ndiyo, ni kweli kwamba kuna aina tofauti na aina ndogo za virusi vya ukimwi (Virusi vya Upungufu wa ",Tiba ya kuzuia vijidudu huondoa kabisa virusi vya ukimwi kutoka kwa mwili wako ikiwa ni pamoja na ku
6589,Swa_Ken,"Ndiyo, kabisa. Jambo bora la kufanya ni kila wakati mtoto wako ajaribiwe ili ujue cha kufanya. ","Ndiyo. Ni muhimu kupima virusi vya ukimwi unapokuwa mjamzito, ili kujua kama una virusi vya ukimwi.I"
6593,Swa_Ken,"PrEP, ambayo inawakilisha Pre-Exposure Prophylaxis, ni mbinu ya kuzuia kupunguza hatari ya kuambukiz","PEP (Post-Exposure Prophylaxis) na PrEP (Pre-Exposure Prophylaxis) zote ni mbinu za kuzuia Ukimwi, l"
6594,Swa_Ken,"Ikiwa umefanya ngono na mtu unayeshuku au unayemfahamu kuwa na Ukimwi, ni muhimu kuchukua hatua za h",Hatua ifaayo ni kuzungumza na mtoa huduma wa afya aliyefunzwa ambaye atakuongoza katika mchakato wa 
6597,Swa_Ken,"Wabebaji wa Ukimwi, ambao mara nyingi hujulikana kama ""watu wenye Ukimwi"" au ""watu wanaoishi na Ukim","Kushiriki katika ngono na mtu anayeishi na Ukimwi/UKIMWI kuna hatari ya kuambukizwa Ukimwi, lakini h"
6604,Swa_Ken,"Ndiyo, kuna njia mbalimbali za kudhibiti na kuzuia magonjwa ya zinaa (STDs) na magonjwa ya zinaa (ST",Kuwa na maambukizo ya zinaa (STI) kunaweza kuongeza hatari ya kupata au kusambaza Ukimwi (virusi vya
6606,Swa_Ken,"Ndiyo, matumizi ya kondomu yanapendekezwa sana wakati wa shughuli za ngono, hasa kwa watu ambao hawa",Bado unaweza kufanya ngono nzuri kwa kutumia kondomu: Eleza kwamba unaweza kufanya kondomu kuwa sehe
6615,Swa_Ken,Wanawake wengi wanaopima virusi vya ukimwi wakiwa wajawazito hawajui kuwa wana virusi vya ukimwi. Hu,"Ndiyo, wingi wa virusi vya mtu anayeishi na Ukimwi una jukumu muhimu katika uwezo wao wa kusambaza v"
6616,Swa_Ken,"Kujizuia kufanya ngono ni chaguo la kibinafsi ambalo linategemea hali yako binafsi, maadili, na mape","Kutambua kama mtu ameshiriki tendo la ngono ni jambo la kibinafsi na la kibinafsi, na inapaswa kuteg"
6623,Swa_Ken,"Kugusa: Kugusa kunahusisha kuweka mikono yako, sehemu nyingine za mwili, au vinyago vya ngono kwa mw","Ndiyo, kuna hatari kubwa ya kupata virusi vya ukimwi unapofanya ngono ya mkundu bila kinga. Hii ni k"
6624,Swa_Ken,"Upatikanaji wa dawa za bure za virusi vya ukimwi, mara nyingi hujulikana kama tiba ya kurefusha mais",HAPANA. Mimea na dawa mbadala haziwezi kuponya virusi vya ukimwi. Njia pekee ya kudhibiti virusi vya
6625,Swa_Ken,Bado unaweza kufanya ngono nzuri kwa kutumia kondomu: Eleza kwamba unaweza kufanya kondomu kuwa sehe,Kondomu ni nzuri sana katika kupunguza hatari ya maambukizi ya Ukimwi inapotumiwa kwa usahihi na kwa
6628,Swa_Ken,"Kuharibika kwa mimba ni kupoteza mimba kabla ya fetusi kuishi nje ya tumbo la uzazi, ambayo hutokea ","Mimba inaweza kuhusishwa na ishara na dalili mbalimbali, lakini ni muhimu kutambua kwamba hizi zinaw"
6631,Swa_Ken,Ndiyo! Inawezekana kupata mtoto asiye na virusi vya ukimwi kwa usalama pamoja.,"Ndiyo, inawezekana kwa wazazi wawili walio na Ukimwi kuzaa mtoto asiye na Ukimwi, lakini inahitaji u"
6632,Swa_Ken,"Utumiaji wa kondomu (ambazo mara nyingi hujulikana kama ""CD"" au ""kondomu"") wakati wa shughuli za ngo","Sio kila mtu yuko tayari kutumia kondomu, kwa hivyo usifikirie kuwa mwenzi wako atataka au kuwa na m"
6633,Swa_Ken,"Ikiwa umefanya ngono na mtu unayeshuku au unayemfahamu kuwa na Ukimwi, ni muhimu kuchukua hatua za h",Iwapo unaishi na virusi vya ukimwi na unapenda kuchumbiana au kuanzisha uhusiano wa kimapenzi na was
6634,Swa_Ken,"Baada ya takriban miongo miwili ya utafiti kuhusu afua za kuzuia maambukizi ya Ukimwi, kuna data nyi","Kumsaidia mtu aliye na Ukimwi kimatibabu kunahusisha kuhakikisha kuwa anapata huduma ya afya, matiba"
6635,Swa_Ken,"Vinyago vya ngono vinagusana na maji maji ya uke, kamasi ya mkundu na shahawa. Hii inamaanisha kuwa ",Kushiriki ngono ya mdomo kuna uwezekano mdogo wa kuambukizwa Ukimwi ikilinganishwa na aina nyingine 
6636,Swa_Ken,Matokeo ya upimaji wa Ukimwi kwa kawaida huchukuliwa kuwa ya siri na ya faragha. Watoa huduma za afy,"Mimi si mtaalamu wa sheria au matibabu, lakini ninaweza kutoa maelezo ya jumla kuhusu hatua unazowez"
6637,Swa_Ken,"Ndiyo, inawezekana kwa mtu kupata Ukimwi (Virusi vya Upungufu wa Kinga Mwilini) mara ya kwanza anapo","Ukimwi/UKIMWI vinaweza kuambukizwa kwa njia ya kujamiiana, ikijumuisha ngono ya uke, mkundu, na ya m"
